Unnamed: 0.1,Unnamed: 0,language,rating,category,combined_text,sentiment
4589,4589,kazakh,5.0,smartphones,"өте жақсы телефон 
",positive
4597,4597,kazakh,4.0,smartphones,"ote jaksi telefon ,  ari tyimdi ,  uakit unemdeisin ,  ozderi akelip beredi . kaspige rahmet 
",positive
4609,4609,kazakh,5.0,smartphones,"өте керемет . күшті телефон 
",positive
4630,4630,kazakh,5.0,smartphones,"өте күшті ,  жақсы . маған ұнады ,  керемет 
",positive
4636,4636,kazakh,5.0,smartphones,"жақсы телефон ,  тез қуатталады ,  ұнады сыйлығым . 
",positive
4639,4639,kazakh,5.0,smartphones,"өте жақсы ,  рақмет ! 
",positive
4642,4642,kazakh,5.0,smartphones,"тамаша ,  керемет ,  супер 
",positive
4648,4648,kazakh,5.0,smartphones,"жақсы телефон ,  ыңғайлы ,  қолға ұстауға ,  интернетка жақсы кіреді 
",positive
4669,4669,kazakh,5.0,smartphones,"смартфон көңілге қонымды . ыңғайлы . бағасы ас қымбат емес . 
",positive
4690,4690,kazakh,5.0,smartphones,"сіздерге үлкен рахмет . телефон бізге ұнады . сапас керемет . курьер актөбеге жеткізіп берді . 
",positive
4698,4698,kazakh,5.0,smartphones,"өте жақсы телефон . ыңғайлы . маған ұнады . 
",positive
4703,4703,kazakh,5.0,smartphones,"күшті ,  атам ұнады бұл сыйлық 
",positive
4704,4704,kazakh,5.0,smartphones,"жақсы телефон екен ,  анама ұнады . сатып алыңыздар ,  өкінбейсіздер 
",positive
4721,4721,kazakh,5.0,smartphones,"өте керемет телефон екен 
",positive
4765,4765,kazakh,5.0,smartphones,"өте жақсы телефон ,  маған ұнады 
",positive
4769,4769,kazakh,5.0,smartphones,"керемет ! күшті телефон ! жолдасым алып бергенмін сыйлыққа . несиені өзі төлейді ғой .  :)  динамик тот ,  камерас бəрі де тамаша ! енді өзіме алғым келіп жүр . 
",positive
4781,4781,kazakh,5.0,smartphones,"сыйлыққа алған едім ,  телефон ұнады . сапас жақсы ,  жеткізуі уақытынан ерт болда ,  қуантарлық әрине . самсунг маркас маған қатты ұнайды ,  өзімде самсунг а8 + ,  бірақ а6 - тот қалыспайды сапас жағынан . сатып алған адам өкінбейді . каспи магазинг алағысым шексіз 
",positive
4791,4791,kazakh,4.0,smartphones,"тауар жақсы . даус аз . сатып алған күні плей маркет ашылмай ,  жасақтама жасауға тұра келді . келесі күні ұнамай ауыстырып беруін сұрағанымда ауыстырмай қойды . 
",positive
4802,4802,kazakh,5.0,smartphones,"телефон өте ыңғайлы . негізгі жиен ініме туылған күніне алғанмын . қуанып қалды . рахмет . 
",positive
4804,4804,kazakh,5.0,smartphones,"ote jaksy ,  bagasy arzan . eshkandai minusy jok . alganyma rizamyn . 
",positive
4824,4824,kazakh,5.0,smartphones,"өте керемет ,  сапал телефон . камера керемет түсіреді ,  алый батареяс екі күнге жетеді . бағасы қолжетімді . маған қатты ұнады )
",positive
4826,4826,kazakh,5.0,smartphones,"телефон өте жақсы ,  камерасының сапас жақсы . 
",positive
4829,4829,kazakh,5.0,smartphones,"бәрі ұнайды ,  жақсы ,  өте ыңғайлы екен 
",positive
4845,4845,kazakh,5.0,smartphones,"өте керемет . рахмет сіздерге ,  маған ұнады 
",positive
4852,4852,kazakh,5.0,smartphones,"тамаша ! 
",positive
4865,4865,kazakh,5.0,smartphones,"копа 
",positive
4869,4869,kazakh,5.0,smartphones,"жақсы . 
",positive
4872,4872,kazakh,5.0,smartphones,"өте ыңғайлы ,  қуаты ұзаққа шыдайд ,  барлық функциялары ойдағыдай ,  рахмет ! 
",positive
4877,4877,kazakh,5.0,smartphones,"телефон өте жақсы ,  өте ыңғайлы 
",positive
4879,4879,kazakh,5.0,smartphones,"жақсы жұмыс жасайд ,  фотоға жақсы тартада 
",positive
4894,4894,kazakh,5.0,smartphones,"обалденный телефон ! 
",positive
4925,4925,kazakh,5.0,smartphones,"керемет ! әдемі ! 
",positive
4934,4934,kazakh,5.0,smartphones,"бәрі жақсы жұмыс жасайд ,  маған ұнады . алсаңыздар ,  өкінбейсіздер 
",positive
4946,4946,kazakh,5.0,smartphones,"өте тамаша ,  ұнады . 
",positive
4972,4972,kazakh,5.0,smartphones,"маған қатты ұнады өте керемет телефон . жақсы ,  жылда жұмыс істейді ,  қатып қалмайды . батареяс ұзаққа жетеді 
",positive
4974,4974,kazakh,5.0,smartphones,"а6 жақсы . барлық фунциялары ұнады . 
",positive
4979,4979,kazakh,5.0,smartphones,"менің көңілімнен шықты . 
",positive
5001,5001,kazakh,5.0,smartphones,"өте жақсы . өзіме ұнайды 
",positive
5005,5005,kazakh,5.0,smartphones,"өте күшті 
",positive
5012,5012,kazakh,5.0,smartphones,"бәрі жақсы 
",positive
5021,5021,kazakh,5.0,smartphones,"жақсы телефон ,  ұнады 
",positive
5046,5046,kazakh,5.0,smartphones,"жақсы телефон ,  жылмадығы мықты 
",positive
5051,5051,kazakh,5.0,smartphones,"рахмет ,  маған ұнады 
",positive
5064,5064,kazakh,5.0,smartphones,"jaksy 
",positive
5073,5073,kazakh,5.0,smartphones,"тез жеткізілді . өте жақсы смартфон 
",positive
5074,5074,kazakh,5.0,smartphones,"керемет . 
",positive
5088,5088,kazakh,5.0,smartphones,"өте жақсы телефон . отлично . 
",positive
5096,5096,kazakh,5.0,smartphones,"өте жақсы жұмыс жасайд . бір сөзбен айтқанда ,  керемет телефон . 
",positive
5098,5098,kazakh,4.0,smartphones,"уақытынан ерт келді ,  5 күнде алматыдавать сарыағашқа . жақсы смартфон ,  ұстауға ыңғайлы ,  экран улкен ,  сүретке жақсы түсіреді ,  дауыс жақсы чехол болмас ,  қолда сырғанақ ,  құлаққап жайя қойылған . негізі айтарлық көп емес жаман жақтары 
",positive
5105,5105,kazakh,5.0,smartphones,"мінсіз телефон ,  интернет жылдамдығы жоғары 
",positive
5106,5106,kazakh,5.0,smartphones,"өте жақсы ,  керемет ,  рахмет ! 
",positive
5116,5116,kazakh,5.0,smartphones,"мена ініме сыйлыққа алып бердім ,  інім жақсы деп жатыр 
",positive
5134,5134,kazakh,5.0,smartphones,"телефон жақсы ,  бәрі істейді ,  ыңғайлы артының жоғары жағы босой сияқты 
",positive
5139,5139,kazakh,4.0,smartphones,"а6 әдемі модель екен ,  интернет жылдамдығы жақсы 
",positive
5160,5160,kazakh,5.0,smartphones,"күшті екен ,  маған ұнады ,  еш мін жоқ 
",positive
5161,5161,kazakh,4.0,smartphones,"әзірге ұнап жатыр жақсы ,  қолға ұстағанда ыңғайлы ,  дизайн ұнады желісі кейд әлсіз ,  ватсап қатып қалады 
",positive
5177,5177,kazakh,5.0,smartphones,"жақсы телефон ,  ұнады 
",positive
5181,5181,kazakh,5.0,smartphones,"жолдасым ұнады . өте жақсы 
",positive
5184,5184,kazakh,1.0,smartphones,"передный камерас үлкен етіп көрсетеді . инстаграмнан басқалардың историясын үлкен етіп көрсетеді жартысын көрсетпей 
",negative
5192,5192,kazakh,5.0,smartphones,"өте жақсы . 
",positive
5197,5197,kazakh,5.0,smartphones,"жақсы телефон 
",positive
5204,5204,kazakh,5.0,smartphones,"өте керемет телефон ,  ұстағанға қолайлы ,  маған ұнады 
",positive
5209,5209,kazakh,5.0,smartphones,"маған бәрі ұнады . көптен алғым кеп жүрген телефон еді ,  ойламаған жерден каспи арқылы қолым жетті және nurset дүкеніне де рахмет . 
",positive
5210,5210,kazakh,5.0,smartphones,"өте жақсы смартфон . 
",positive
5213,5213,kazakh,5.0,smartphones,"жақсы телефон ,  ұнады ,  бағасына татиді 
",positive
5218,5218,kazakh,5.0,smartphones,"кушті . 
",positive
5222,5222,kazakh,5.0,smartphones,"керемет . 
",positive
5227,5227,kazakh,5.0,smartphones,"саламатсыздарма ,  kaspi . kz . сіздерге көп - көп рахмет айтамын . халыққа адал және тез қызмет көрсеткендеріңіз үшін . сіздер арқылы алған ұялы телефон галакси а6 өте қатты көңілімнен шықты . жұмыстарыңызға табыс тілеймін . 
",positive
5238,5238,kazakh,5.0,smartphones,"өте жақсы . 
",positive
5239,5239,kazakh,5.0,smartphones,"өте тамаша ! 
",positive
5251,5251,kazakh,5.0,smartphones,"батарея камера 
",positive
